timestamp,value
2020-01-27 23:00:00,-18.2408094059065
2020-01-28 00:00:00,-18.32170834426179
2020-01-28 01:00:00,-19.144756750155324
2020-01-28 02:00:00,-16.461689469417127
2020-01-28 03:00:00,-9.907411204006346
2020-01-28 04:00:00,-5.815558666334714
2020-01-28 05:00:00,-6.811703612990111
2020-01-28 06:00:00,-10.912936237127406
2020-01-28 07:00:00,-1.4303222492660648
2020-01-28 08:00:00,-1.2770213649197895
2020-01-28 09:00:00,-1.1796501626528992
2020-01-28 10:00:00,-1.1530676941917453
2020-01-28 11:00:00,-0.6599971874788628
2020-01-28 12:00:00,-0.9742347771836729
2020-01-28 13:00:00,-3.0588193049413124
2020-01-28 14:00:00,-5.207026238957518
2020-01-28 15:00:00,-5.527508849129504
2020-01-28 16:00:00,-7.369407303213054
2020-01-28 17:00:00,-9.794456902014831
2020-01-28 18:00:00,-9.535818340624887
2020-01-28 19:00:00,-10.569571023679472
2020-01-28 20:00:00,-4.9967868614357505
2020-01-28 21:00:00,-14.600701097389106
2020-01-28 22:00:00,-10.61919350562164
2020-01-28 23:00:00,-6.117477843663863
2020-01-29 00:00:00,-13.75377582110732
2020-01-29 01:00:00,-15.016648882068523
2020-01-29 02:00:00,-16.43625192722681
2020-01-29 03:00:00,-21.362270659504002
2020-01-29 04:00:00,-24.419338576754743
2020-01-29 05:00:00,-28.354850608589132
2020-01-29 06:00:00,-21.870165671309806
2020-01-29 07:00:00,-18.474995710212387
2020-01-29 08:00:00,-13.931614614905047
2020-01-29 09:00:00,-11.187542492351392
2020-01-29 10:00:00,-15.393951661674878
2020-01-29 11:00:00,-17.41674833065749
2020-01-29 12:00:00,-15.48821306053128
2020-01-29 13:00:00,-20.149365108584718
2020-01-29 14:00:00,-17.28028400970795
2020-01-29 15:00:00,-18.333059978408905
2020-01-29 16:00:00,-19.651136649887878
2020-01-29 17:00:00,-17.015748892604574
2020-01-29 18:00:00,-15.427827845740156
2020-01-29 19:00:00,-16.67790172699815
2020-01-29 20:00:00,-12.496323676901355
2020-01-29 21:00:00,-16.36113065485937
2020-01-29 22:00:00,-14.303528359752095
2020-01-29 23:00:00,-11.96083103260865
2020-01-30 00:00:00,-12.925742458280917
2020-01-30 01:00:00,-12.011739705602972
2020-01-30 02:00:00,-16.61467406344988
2020-01-30 03:00:00,-13.071143339074284
2020-01-30 04:00:00,-13.790003465538149
2020-01-30 05:00:00,-15.711172902026219
2020-01-30 06:00:00,-11.806447113113554
2020-01-30 07:00:00,-14.40511199582478
2020-01-30 08:00:00,-19.584697795531806
2020-01-30 09:00:00,-25.433290646372843
2020-01-30 10:00:00,-23.24809684824483
2020-01-30 11:00:00,-27.912688066836104
2020-01-30 12:00:00,-21.270178804831904
2020-01-30 13:00:00,-29.210833894658744
2020-01-30 14:00:00,-22.988436844548126
2020-01-30 15:00:00,-21.995596311996653
2020-01-30 16:00:00,-22.478076387178792
2020-01-30 17:00:00,-24.71075416782742
2020-01-30 18:00:00,-22.9232860521613
2020-01-30 19:00:00,-23.20166476753202
2020-01-30 20:00:00,-19.04874513925063
2020-01-30 21:00:00,-18.581017777444398
2020-01-30 22:00:00,-18.035164640532162
2020-01-30 23:00:00,-19.33840965882399
2020-01-31 00:00:00,-19.665192165788547
2020-01-31 01:00:00,-18.422554240339014
2020-01-31 02:00:00,-24.878727142497098
2020-01-31 03:00:00,-29.808999154516247
2020-01-31 04:00:00,-27.04744303348131
2020-01-31 05:00:00,-26.564668855322616
2020-01-31 06:00:00,-27.049541132603245
2020-01-31 07:00:00,-27.142882368370753
2020-01-31 08:00:00,-25.709856959566626
2020-01-31 09:00:00,-27.771120009209664
2020-01-31 10:00:00,-30.533502756374727
2020-01-31 11:00:00,-30.00735508380131
2020-01-31 12:00:00,-33.67931229850434
2020-01-31 13:00:00,-32.11893266056768
2020-01-31 14:00:00,-38.51889628467146
2020-01-31 15:00:00,-34.55612068360206
2020-01-31 16:00:00,-33.02817911422722
2020-01-31 17:00:00,-32.012992925012796
2020-01-31 18:00:00,-28.332875822595824
2020-01-31 19:00:00,-21.889882576888617
2020-01-31 20:00:00,-18.01158361605529
2020-01-31 21:00:00,-25.095293382888777
2020-01-31 22:00:00,-29.900691350464026
2020-01-31 23:00:00,-32.220772060581126
2020-02-01 00:00:00,-32.013684158992625
2020-02-01 01:00:00,-30.279597280330087
2020-02-01 02:00:00,-32.887802965798166
2020-02-01 03:00:00,-32.11272340543203
2020-02-01 04:00:00,-34.99770965454698
2020-02-01 05:00:00,-37.326625162432975
2020-02-01 06:00:00,-42.532386424913994
2020-02-01 07:00:00,-46.37369285492559
2020-02-01 08:00:00,-51.11856835364281
2020-02-01 09:00:00,-54.92249319121998
2020-02-01 10:00:00,-51.07584209475126
2020-02-01 11:00:00,-54.41470044790622
2020-02-01 12:00:00,-44.41891970830491
2020-02-01 13:00:00,-42.712456726358106
2020-02-01 14:00:00,-41.90724578177283
2020-02-01 15:00:00,-45.07513181789019
2020-02-01 16:00:00,-42.465785669941674
2020-02-01 17:00:00,-44.60311339236319
2020-02-01 18:00:00,-44.2328675121522
2020-02-01 19:00:00,-34.64438269532286
2020-02-01 20:00:00,-35.17449978673634
2020-02-01 21:00:00,-30.702247057698408
2020-02-01 22:00:00,-33.416021308450844
2020-02-01 23:00:00,-33.24669673836483
2020-02-02 00:00:00,-26.794216530971614
2020-02-02 01:00:00,-29.132570799930498
2020-02-02 02:00:00,-22.241741444081416
2020-02-02 03:00:00,-19.617725876825123
2020-02-02 04:00:00,-21.578860431213084
2020-02-02 05:00:00,-19.41933591767698
2020-02-02 06:00:00,-15.659183442535504
2020-02-02 07:00:00,-13.400454166963089
2020-02-02 08:00:00,-19.400229977114513
2020-02-02 09:00:00,-22.081734945187577
2020-02-02 10:00:00,-22.961400305472658
2020-02-02 11:00:00,-23.28251415393998
2020-02-02 12:00:00,-20.95767167042291
2020-02-02 13:00:00,-20.35574354191607
2020-02-02 14:00:00,-25.284402417906836
2020-02-02 15:00:00,-23.985238597425152
2020-02-02 16:00:00,-21.443447092842025
2020-02-02 17:00:00,-19.387967112475586
2020-02-02 18:00:00,-15.441605180813564
2020-02-02 19:00:00,-12.162159028477898
2020-02-02 20:00:00,-10.463490302865951
2020-02-02 21:00:00,-10.622760961257287
2020-02-02 22:00:00,-16.828533894399904
2020-02-02 23:00:00,-15.518104329869024
2020-02-03 00:00:00,-14.529941333613323
2020-02-03 01:00:00,-13.52528881392545
2020-02-03 02:00:00,-18.295803001237267
2020-02-03 03:00:00,-22.452374623771195
2020-02-03 04:00:00,-18.54323178578628
2020-02-03 05:00:00,-18.650425776258185
2020-02-03 06:00:00,-16.104738635567546
2020-02-03 07:00:00,-15.809745527191101
2020-02-03 08:00:00,-15.801924291879658
2020-02-03 09:00:00,-12.040708424788347
2020-02-03 10:00:00,-14.202616123274074
2020-02-03 11:00:00,-13.901155267090619
2020-02-03 12:00:00,-15.74346689271246
2020-02-03 13:00:00,-17.428733006367093
2020-02-03 14:00:00,-18.58570649109979
2020-02-03 15:00:00,-17.553373695787233
2020-02-03 16:00:00,-19.35558824886815
2020-02-03 17:00:00,-14.772820353369447
2020-02-03 18:00:00,-17.93971573526044
2020-02-03 19:00:00,-18.790949445728945
2020-02-03 20:00:00,-20.40714826900298
2020-02-03 21:00:00,-14.733725923921343
2020-02-03 22:00:00,-14.054318444536769
2020-02-03 23:00:00,-10.227682799129443
2020-02-04 00:00:00,-15.968379760791263
2020-02-04 01:00:00,-15.073414609875382
2020-02-04 02:00:00,-11.527943477234892
2020-02-04 03:00:00,-11.162386544978265
2020-02-04 04:00:00,-7.163296429832811
2020-02-04 05:00:00,-9.05741342759528
2020-02-04 06:00:00,-3.6415903003321595
2020-02-04 07:00:00,5.130610393600157
2020-02-04 08:00:00,3.698466705604483
2020-02-04 09:00:00,2.07369622025439
2020-02-04 10:00:00,7.670015956894197
2020-02-04 11:00:00,13.570756224063034
2020-02-04 12:00:00,11.816456534374828
2020-02-04 13:00:00,10.054290104671807
2020-02-04 14:00:00,8.985264861703346
2020-02-04 15:00:00,3.896395077178145
2020-02-04 16:00:00,0.3237609681805699
2020-02-04 17:00:00,-3.4583524893748137
2020-02-04 18:00:00,-6.4726310612895785
2020-02-04 19:00:00,-6.6957790446307754
2020-02-04 20:00:00,-5.6987724883445985
2020-02-04 21:00:00,0.10755914679458549
2020-02-04 22:00:00,-3.603696195129412
2020-02-04 23:00:00,0.16559017579120908
2020-02-05 00:00:00,-0.6746089165031885
2020-02-05 01:00:00,-0.8568664732462333
2020-02-05 02:00:00,1.563475716173438
2020-02-05 03:00:00,-2.6227544168916395
2020-02-05 04:00:00,-1.0869714717116095
2020-02-05 05:00:00,-0.43956120714007807
2020-02-05 06:00:00,1.3376812569559273
2020-02-05 07:00:00,2.6806161143405256
2020-02-05 08:00:00,11.925089191663732
2020-02-05 09:00:00,9.65153908489807
2020-02-05 10:00:00,7.550982119943745
2020-02-05 11:00:00,5.041646004576815
2020-02-05 12:00:00,3.142122229477981
2020-02-05 13:00:00,0.38716397708528744
2020-02-05 14:00:00,5.184922685045563
2020-02-05 15:00:00,10.673762082578483
2020-02-05 16:00:00,8.304030580638239
2020-02-05 17:00:00,5.297381074914063
2020-02-05 18:00:00,6.953255532711204
2020-02-05 19:00:00,4.874511114523232
2020-02-05 20:00:00,7.316548704353616
2020-02-05 21:00:00,8.061114325597865
2020-02-05 22:00:00,2.2979230838571327
2020-02-05 23:00:00,8.278024021953112
2020-02-06 00:00:00,14.967338897618264
2020-02-06 01:00:00,12.902813744614003
2020-02-06 02:00:00,11.106441794937787
2020-02-06 03:00:00,12.481971773040126
2020-02-06 04:00:00,13.785714521728238
2020-02-06 05:00:00,16.11305945264903
2020-02-06 06:00:00,23.96402214601776
2020-02-06 07:00:00,23.20928571289998
2020-02-06 08:00:00,20.206161574827757
2020-02-06 09:00:00,14.852835610327162
2020-02-06 10:00:00,12.129051747550397
2020-02-06 11:00:00,12.053711146873791
2020-02-06 12:00:00,19.019829915884515
2020-02-06 13:00:00,16.81678456334105
2020-02-06 14:00:00,17.72011091597687
2020-02-06 15:00:00,17.5089734284912
2020-02-06 16:00:00,22.20838427795605
2020-02-06 17:00:00,32.19364508888169
2020-02-06 18:00:00,30.197704421781786
2020-02-06 19:00:00,28.01210958593305
2020-02-06 20:00:00,32.1319237793777
2020-02-06 21:00:00,34.83766361621208
2020-02-06 22:00:00,42.04435973829466
2020-02-06 23:00:00,44.204956302970615
2020-02-07 00:00:00,42.93153554768098
2020-02-07 01:00:00,45.13849755703657
2020-02-07 02:00:00,49.49658221220831
2020-02-07 03:00:00,52.744522186618006
2020-02-07 04:00:00,54.664392601421724
2020-02-07 05:00:00,58.77158539876395
2020-02-07 06:00:00,63.35615360716161
2020-02-07 07:00:00,68.74001702472063
2020-02-07 08:00:00,71.2383104300083
2020-02-07 09:00:00,70.59843052022266
2020-02-07 10:00:00,71.35581916928835
2020-02-07 11:00:00,75.95404496135319
2020-02-07 12:00:00,72.68394085306889
2020-02-07 13:00:00,74.22061416113122
2020-02-07 14:00:00,72.58359770032143
2020-02-07 15:00:00,72.84641575293169
2020-02-07 16:00:00,77.75397128002729
2020-02-07 17:00:00,78.4520182999044
2020-02-07 18:00:00,78.68877335929143
2020-02-07 19:00:00,73.17789328327473
2020-02-07 20:00:00,76.13639836930899
2020-02-07 21:00:00,78.65083084278943
2020-02-07 22:00:00,87.23567016332986
2020-02-07 23:00:00,86.19197091674778
2020-02-08 00:00:00,87.09837649919278
2020-02-08 01:00:00,87.91395635557478
2020-02-08 02:00:00,94.06825528494669
2020-02-08 03:00:00,93.46536732383477
2020-02-08 04:00:00,94.68268828516621
2020-02-08 05:00:00,97.0366792683265
2020-02-08 06:00:00,97.78367306497408
2020-02-08 07:00:00,96.08143215404073
2020-02-08 08:00:00,96.81094494095849
2020-02-08 09:00:00,100.86465543034896
2020-02-08 10:00:00,97.11658440334828
2020-02-08 11:00:00,97.45546535941226
2020-02-08 12:00:00,94.84314906500069
2020-02-08 13:00:00,99.71059286175803
2020-02-08 14:00:00,93.43985671097775
2020-02-08 15:00:00,91.08713744750374
2020-02-08 16:00:00,92.79099758475223
2020-02-08 17:00:00,99.07103028120589
2020-02-08 18:00:00,98.89878429137384
2020-02-08 19:00:00,96.40108593436166
2020-02-08 20:00:00,103.95799226802606
2020-02-08 21:00:00,98.17654793918446
2020-02-08 22:00:00,89.57760467522958
2020-02-08 23:00:00,91.58097416336314
2020-02-09 00:00:00,89.19379373877854
2020-02-09 01:00:00,85.35643220471646
2020-02-09 02:00:00,88.16197620300188
2020-02-09 03:00:00,89.18223249373563
2020-02-09 04:00:00,86.86543340086673
2020-02-09 05:00:00,81.85107275803205
2020-02-09 06:00:00,85.21315892589747
2020-02-09 07:00:00,87.83752834571955
2020-02-09 08:00:00,87.38599477110044
2020-02-09 09:00:00,94.75135779092857
2020-02-09 10:00:00,90.4391915524405
2020-02-09 11:00:00,84.50642357024182
2020-02-09 12:00:00,81.74051393693308
2020-02-09 13:00:00,81.67645411280024
2020-02-09 14:00:00,82.5175742195766
2020-02-09 15:00:00,81.39463409171088
2020-02-09 16:00:00,83.08596627712836
2020-02-09 17:00:00,77.93447408711305
2020-02-09 18:00:00,83.6535212522214
2020-02-09 19:00:00,83.33527993162585
2020-02-09 20:00:00,87.94047430727817
2020-02-09 21:00:00,88.94193610061008
2020-02-09 22:00:00,91.27210813618196
2020-02-09 23:00:00,93.31331066458583
2020-02-10 00:00:00,94.99789610105732
2020-02-10 01:00:00,97.50853130914848
2020-02-10 02:00:00,102.7931870279512
2020-02-10 03:00:00,103.59323159402246
2020-02-10 04:00:00,106.40761389410731
2020-02-10 05:00:00,106.04394502189284
2020-02-10 06:00:00,111.6910254274403
2020-02-10 07:00:00,108.98757886781692
2020-02-10 08:00:00,116.11537359965158
2020-02-10 09:00:00,115.95214214796873
2020-02-10 10:00:00,110.4235854733207
2020-02-10 11:00:00,110.87656411707316
2020-02-10 12:00:00,107.82721043232937
2020-02-10 13:00:00,111.51523124440479
2020-02-10 14:00:00,108.8846250109145
2020-02-10 15:00:00,107.09596388594952
2020-02-10 16:00:00,99.57304499111477
2020-02-10 17:00:00,97.93200454546302
2020-02-10 18:00:00,88.30754556255805
2020-02-10 19:00:00,81.85658339122443
2020-02-10 20:00:00,84.98963454619667
2020-02-10 21:00:00,87.96811139016238
2020-02-10 22:00:00,89.61495032793778
2020-02-10 23:00:00,85.85381762481055
2020-02-11 00:00:00,85.8133981077807
2020-02-11 01:00:00,85.80817258504128
2020-02-11 02:00:00,81.16562094801334
2020-02-11 03:00:00,87.1563155152413
2020-02-11 04:00:00,90.61984260481661
2020-02-11 05:00:00,89.62634625138092
2020-02-11 06:00:00,89.84050618791599
2020-02-11 07:00:00,90.70544312525396
2020-02-11 08:00:00,82.58558547723442
2020-02-11 09:00:00,81.64639831451886
2020-02-11 10:00:00,78.8865750501483
2020-02-11 11:00:00,74.86736392522447
2020-02-11 12:00:00,73.82105040608442
2020-02-11 13:00:00,80.86380303027718
2020-02-11 14:00:00,83.32848775983211
2020-02-11 15:00:00,81.12691897646475
